Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
QPKUCZZRNHHWCJ-UHFFFAOYSA-N,3.822,285.274,3,3,1,106,0.7142857143,-3.905033823,-3.905033827,0.000000003827999695
HGCIXCUEYOPUTN-UHFFFAOYSA-N,1.3755,86.134,3,1,0,36,0,-0.85000002,-0.8500000238,0.000000003841857055
GKXJMIOXPSNPJS-CEWLAPEOSA-N,-0.7988,102.093,0,2,2,40,0,-0.89999998,-0.8999999762,0.000000003841858054
HIWMLMWKYHIRNQ-IYPAPVHQSA-M,0.9474,184.283,1,2,0,76,0,-0.909459416,-0.9094594121,0.00000000390207
JHJOOSLFWRRSGU-UHFFFAOYSA-N,0.9474,184.283,1,2,0,76,0,-0.909459416,-0.9094594121,0.00000000390207
PURWGRLHMWOIRC-UHFFFAOYSA-N,1.2819,151.165,2,2,1,58,0.5454545455,-0.34999999,-0.349999994,0.00000000403953504
VGKDLMBJGBXTGI-SJCJKPOMSA-N,0.8022,28.054,0,0,0,12,0,-0.40000001,-0.400000006,0.000000004039536039
PAQSTZTUDSARQK-UHFFFAOYSA-N,1.1021,99.177,0,1,0,42,0,0.23,0.2300000042,0.000000004172324986
SEPAGOPNRMITGC-UHFFFAOYSA-N,1.1021,99.177,0,1,0,42,0,0.23,0.2300000042,0.000000004172324986
RAOISAYCLQDOND-UHFFFAOYSA-N,0.7253,100.146,0,3,1,32,0.8333333333,-0.36000001,-0.3600000143,0.000000004305114043
LKHWKAGQNOMUFQ-UHFFFAOYSA-N,-3.2198,180.156,1,6,5,72,0,0.63999999,0.6399999857,0.000000004305114931
RFZHJHSNHYIRNE-ZETCQYMHSA-N,-3.2198,180.156,2,6,5,72,0,0.63999999,0.6399999857,0.000000004305114931
SXYLQUYLIISZOT-UHFFFAOYSA-N,1.2708,102.177,2,1,1,44,0,-0.38999999,-0.3899999857,0.000000004305115042
PQVZDTWRGIHYCU-UHFFFAOYSA-N,1.8457,360.45,3,5,2,142,0,-3.8499999,-3.849999905,0.000000004632560113
QUXIBURREFVNIB-UHFFFAOYSA-N,2.0031,360.45,2,5,2,142,0,-3.8499999,-3.849999905,0.000000004632560113
RFAPTJJTVLWLJY-UHFFFAOYSA-N,2.6949,265.36,5,3,1,102,0.6,-2.5999999,-2.599999905,0.000000004632560113
TXCTURVQEPLVTE-UHFFFAOYSA-N,3.586,168.195,0,1,0,62,1,-4.5999999,-4.599999905,0.000000004632560113
AKUJBENLRBOFTD-HRUDOODVSA-N,2.4665,434.504,3,6,2,170,0,-4.9000001,-4.900000095,0.000000004632569883
CEPUEFFXFOOTDZ-UHFFFAOYSA-N,4.9536,250.339,0,0,0,60,0.5454545455,-5.6500001,-5.650000095,0.000000004632569883
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,3.2752,148.249,1,0,0,60,0.5454545455,-4.1500001,-4.150000095,0.000000004632569883
FPWIQSIIEYYWPP-UHFFFAOYSA-N,2.4665,434.504,3,6,2,170,0,-4.9000001,-4.900000095,0.000000004632569883
OROGSEYTTFOCAN-NNYDXVKWSA-N,4.5153,316.485,1,2,1,128,0,-4.6500001,-4.650000095,0.000000004632569883
RFFLAFLAYFXFSW-UHFFFAOYSA-N,2.5649,465.631,6,5,5,188,0,-5.1500001,-5.150000095,0.000000004632569883
FXBRVWUWVBAZKC-UHFFFAOYSA-N,1.6836,303.156,4,3,2,94,0,-2.6500001,-2.650000095,0.000000004632570327
OTXSBWFUHZIFLR-UHFFFAOYSA-N,0.4043,356.227,6,5,3,118,0.2857142857,-2.1500001,-2.150000095,0.000000004632570327
LMOMSYAUAHTACH-SEYXRHQNSA-N,2.4906,317.328,5,6,0,102,0.3157894737,-4.0999999,-4.099999905,0.000000004632570771
SLKWSZYSOUHYME-UHFFFAOYSA-N,2.044,299.37,1,4,1,116,0.2727272727,-1.87,-1.870000005,0.000000004768369921
XFSBVAOIAHNAPC-XTHSEXKGSA-N,2.044,299.37,1,4,1,116,0.2727272727,-1.87,-1.870000005,0.000000004768369921
BJZIBODCUPQTSW-UHFFFAOYSA-N,0.3887,60.096,1,1,1,26,0,0.62,0.6200000048,0.000000004768371031
QCUPYFTWJOZAOB-HYXAFXHYSA-N,1.7015,114.188,0,1,1,48,0,-0.88,-0.8799999952,0.000000004768372031
UHQRNRDFXWNMTG-SJZRJVDOSA-L,1.7015,114.188,0,1,1,48,0,-0.88,-0.8799999952,0.000000004768372031
LCNBIHVSOPXFMR-UHFFFAOYSA-N,1.5807,142.198,2,2,0,58,0,-1.63,-1.629999995,0.000000004768379913
NQBXSWAWVZHKBZ-UHFFFAOYSA-N,1.5807,142.198,2,2,0,58,0,-1.63,-1.629999995,0.000000004768379913
BMLKPGJBYUTIHT-UHFFFAOYSA-N,2.4335,198.653,1,1,1,70,0.4615384615,-2.8900001,-2.890000105,0.000000004904169959
DQPNQXUUCWOWCK-UHFFFAOYSA-N,0.5379,218.256,2,2,2,84,0.375,-2.6400001,-2.640000105,0.000000004904169959
GZCRKMACGRBALK-VMPITWQZSA-N,2.62,235.308,2,3,1,84,0.375,-3.1400001,-3.140000105,0.000000004904169959
HNRMPXKDFBEGFZ-UHFFFAOYSA-N,2.4085,124.208,1,1,0,42,0.75,-2.3900001,-2.390000105,0.000000004904169959
RGUQWGXAYZNLMI-UHFFFAOYSA-N,1.9505,70.135,0,0,0,30,0,-2.6400001,-2.640000105,0.000000004904169959
UFNIBRDIUNVOMX-UHFFFAOYSA-N,2.6498,255.365,6,3,0,100,0.6315789474,-2.6400001,-2.640000105,0.000000004904169959
CGIGDMFJXJATDK-UHFFFAOYSA-N,1.8098,82.146,2,0,0,34,0,-2.3599999,-2.359999895,0.000000004904180173
ISPVXYGNERQUGG-UHFFFAOYSA-N,2.6147,268.32,2,4,0,102,0.6,-2.8599999,-2.859999895,0.000000004904180173
KQPYUDDGWXQXHS-UHFFFAOYSA-N,1.3511,238.287,5,3,2,94,0,-2.3599999,-2.359999895,0.000000004904180173
NSAJZVJLTGQRGE-UHFFFAOYSA-N,2.47308,370.915,0,2,1,56,0.5454545455,-3.6099999,-3.609999895,0.000000004904180173
RSTUMYIIRQDRKC-UHFFFAOYSA-N,1.6288,313.361,4,6,2,120,0.5217391304,-3.3599999,-3.359999895,0.000000004904180173
ZVBGUWYOZNSIJF-UHFFFAOYSA-N,0.8022,28.054,0,0,0,12,0,-0.4,-0.400000006,0.000000005960463956
CWJSHJJYOPWUGX-UHFFFAOYSA-N,-2.19848,471.281,6,0,1,138,0.52,-0.74335038,-0.7433503866,0.000000006619567006
HVQGUIQVKSROJF-UHFFFAOYSA-N,-2.19848,471.281,6,0,1,138,0.52,-0.74335038,-0.7433503866,0.000000006619567006
FAPWYRCQGJNNSJ-UBKPKTQASA-L,-4.0328,362.194,7,0,0,102,0,0.441058748,0.4410587549,0.000000006920958973
VEIWYFRREFUNRC-UHFFFAOYSA-N,-4.0328,362.194,7,0,0,102,0,0.441058748,0.4410587549,0.000000006920958973
DULRAWOLASLZFF-UHFFFAOYSA-N,2.7597,286.162,2,3,2,96,0.6666666667,-1.871142142,-1.871142149,0.000000006971550004
NDWQMEJAHYKRLJ-UHFFFAOYSA-N,2.7597,286.162,2,3,2,96,0.6666666667,-1.871142142,-1.871142149,0.000000006971550004
JBMWOJWZSMCBJJ-QZQOTICOSA-N,-4.7388,524.225,4,2,0,126,0,0.280481435,0.2804814279,0.000000007092056997
SNUOZYUMIBOGNS-UHFFFAOYSA-N,-4.7388,524.225,4,2,0,126,0,0.280481435,0.2804814279,0.000000007092056997
ADSMCWDSEPBBCF-UHFFFAOYSA-M,0.7599,370.674,3,2,0,112,0.5714285714,-0.343679316,-0.3436793089,0.000000007108704014
RVVVMCHNTQXDPI-UHFFFAOYSA-N,0.7599,370.674,3,2,0,112,0.5714285714,-0.343679316,-0.3436793089,0.000000007108704014
MOZDKDIOPSPTBH-UHFFFAOYSA-N,0.3871,60.096,0,1,1,26,0,0.43,0.4300000072,0.000000007152556991
MXNBDFWNYRNIBH-UHFFFAOYSA-N,0.8961,199.975,2,1,1,36,0,-0.43,-0.4300000072,0.000000007152556991
CQCDYXIFOXRWDK-UHFFFAOYSA-N,-2.5981,432.244,7,0,0,124,0.4545454545,0.364271037,0.3642710447,0.000000007731140006
VWFBNRGXDCXMOJ-ZROIWOOFSA-N,-2.5981,432.244,7,0,0,124,0.4545454545,0.364271037,0.3642710447,0.000000007731140006
BDMWAACMYKFTRK-UHFFFAOYSA-L,-4.7964,472.193,8,1,0,108,0,0.325879536,0.325879544,0.00000000801969896
SXERGJJQSKIUIC-UHFFFAOYSA-N,-4.7964,472.193,8,1,0,108,0,0.325879536,0.325879544,0.00000000801969896
BUHTVBNGCWQMMA-UHFFFAOYSA-N,2.7828,279.336,8,4,2,110,0.3,-3.662223331,-3.662223339,0.000000008080810243
OIFBSDVPJOWBCH-UHFFFAOYSA-N,2.7828,279.336,8,4,2,110,0.3,-3.662223331,-3.662223339,0.000000008080810243
HSUGRBWQSSZJOP-UHFFFAOYSA-N,1.13888,89.525,1,1,0,28,0,-0.29,-0.2899999917,0.00000000834465097
PBLZLIFKVPJDCO-UHFFFAOYSA-N,0.6628,218.205,5,3,3,86,0,-0.29,-0.2899999917,0.00000000834465097
BZHMBWZPUJHVEE-UHFFFAOYSA-N,2.861,283.459,11,4,2,104,0,-2.273491868,-2.273491859,0.000000008563969978
GUSWHRCHZVQFKH-UHFFFAOYSA-N,2.861,283.459,11,4,2,104,0,-2.273491868,-2.273491859,0.000000008563969978
ODZHRFXEXCFPRQ-UHFFFAOYSA-N,2.861,283.459,11,4,2,104,0,-2.273491868,-2.273491859,0.000000008563969978
BDQPXVWYFLTETB-UHFFFAOYSA-M,-3.6277,514.274,10,1,0,126,0,0.28880457,0.2888045609,0.000000009100265985
ULYZAYCEDJDHCC-UHFFFAOYSA-N,-3.6261,420.274,11,1,0,126,0,0.376467487,0.3764674962,0.000000009156692016
BPGOVPPTXCAFFA-UHFFFAOYSA-N,5.2884,326.015,12,3,0,116,0,-4.634119043,-4.634119034,0.000000009186529759
LOKBBQTULLXLQG-UHFFFAOYSA-N,5.2884,326.015,12,3,0,116,0,-4.634119043,-4.634119034,0.000000009186529759
RNAICSBVACLLGM-GNAZCLTHSA-N,5.2884,326.015,12,3,0,116,0,-4.634119043,-4.634119034,0.000000009186529759
AIUHRQHVWSUTGJ-UHFFFAOYSA-N,4.5135,446.016,7,6,0,160,0.4,-4.6999998,-4.699999809,0.000000009265129997
JVLDSHNWDWFUOP-DLGLCQKISA-N,5.37356,416.366,6,7,3,152,0.6206896552,-6.6999998,-6.699999809,0.000000009265129997
NFDQYBUVHVRNNY-UHFFFAOYSA-N,4.6046,266.34,3,2,2,102,0.6,-4.9499998,-4.949999809,0.000000009265129997
OWQIUQKMMPDHQQ-UHFFFAOYSA-N,7.1837,527.414,6,4,2,174,0.8,-4.4499998,-4.449999809,0.000000009265129997
NHTGHBARYWONDQ-UHFFFAOYSA-N,3.4444,254.07,0,0,0,54,0.9090909091,-4.5500002,-4.550000191,0.000000009265140655
ODFJOVXVLFUVNQ-UHFFFAOYSA-N,1.3886,201.661,4,5,2,72,0.4615384615,-4.5500002,-4.550000191,0.000000009265140655
ORAVWBRRSYFFCC-UHFFFAOYSA-N,3.5144,312.118,2,1,0,104,0.3157894737,-4.0500002,-4.050000191,0.000000009265140655
UVRZZNNYGUAYNU-UHFFFAOYSA-N,-3.0798,504.238,6,0,0,118,0.3,0.297363559,0.2973635495,0.00000000952909901
DVQZHWAYOLXTHE-UHFFFAOYSA-N,2.2186,312.42,3,6,2,108,0.55,-3.74,-3.74000001,0.000000009536739842
FSGNOVKGEXRRHD-UHFFFAOYSA-N,2.2186,312.42,3,6,2,108,0.55,-3.74,-3.74000001,0.000000009536739842
PZXOQEXFMJCDPG-UHFFFAOYSA-N,2.6477,154.253,1,1,0,64,0,-2.49,-2.49000001,0.000000009536739842
RNYZJZKPGHQTJR-UHFFFAOYSA-N,2.6667,346.467,2,4,2,138,0,-3.24,-3.24000001,0.000000009536739842
LAQPNDIUHRHNCV-UHFFFAOYSA-N,-0.6214,156.141,0,3,2,60,0,-1.74,-1.74000001,0.000000009536740064
NOZLWTTVYNQLNJ-UXBLZVDNSA-N,-0.6214,156.141,0,3,2,60,0,-1.74,-1.74000001,0.000000009536740064
MOBJCMJALNXKIW-UHFFFAOYSA-M,0.5694,88.106,3,2,0,36,0,-0.49,-0.4900000095,0.000000009536743006
QPYSBGJNPUJTDH-PLMZOXRSSA-L,-0.0438,114.192,0,2,2,48,0,0.49,0.4900000095,0.000000009536743006
DUKPKQFHJQGTGU-UHFFFAOYSA-N,-1.7263,132.119,3,3,3,52,0,-0.74,-0.7400000095,0.000000009536743062
MAZCFXDIYXGRAD-UHFFFAOYSA-N,1.0816,79.102,0,1,0,30,1,0.76,0.7599999905,0.000000009536744061
BPPMPRBFXKFHSD-UHFFFAOYSA-N,-1.44593,117.108,2,2,4,46,0,-1.51,-1.50999999,0.000000009536750056
BYDRTKVGBRTTIT-UHFFFAOYSA-N,-1.44593,117.108,2,2,4,46,0,-1.51,-1.50999999,0.000000009536750056
SLANUBHZICPYRW-UHFFFAOYSA-M,0.4911,137.138,1,2,2,52,0.6,-1.76,-1.75999999,0.000000009536750056
AUYYCJSJGJYCDS-GFCCVEGCSA-N,3.9527,650.976,5,4,3,122,0.5217391304,-5.2199998,-5.21999979,0.000000009808349688
FBHPVOLRIXZZMD-UHFFFAOYSA-N,2.0026,324.336,4,4,1,122,0.5,-4.4699998,-4.46999979,0.000000009808349688
RLLPVAHGXHCWKJ-MJGOQNOKSA-N,4.8401,344.495,1,3,0,138,0,-5.2800002,-5.28000021,0.000000009808349688
IZTHVPMGJIGDKL-UHFFFAOYSA-N,0.9104,160.213,3,3,1,66,0,-1.613633146,-1.613633156,0.000000009822749947
WEJZHZJJXPXXMU-UHFFFAOYSA-N,0.9104,160.213,3,3,1,66,0,-1.613633146,-1.613633156,0.000000009822749947
CMHMMKSPYOOVGI-UHFFFAOYSA-N,2.9463,308.422,10,5,1,124,0.2727272727,-3.464659681,-3.464659691,0.000000009856929939
LJSQFQKUNVCTIA-UHFFFAOYSA-N,2.9463,308.422,10,5,1,124,0.2727272727,-3.464659681,-3.464659691,0.000000009856929939
ZLOMYDCFJHNHGM-UHFFFAOYSA-N,2.9463,308.422,10,5,1,124,0.2727272727,-3.464659681,-3.464659691,0.000000009856929939
KBTQRBOMLCMWMB-UHFFFAOYSA-L,-3.236,434.301,12,1,0,132,0,0.362209181,0.3622091711,0.000000009943252999
NSFWWJIQIKBZMJ-CWFPLRNTSA-N,-3.236,434.301,12,1,0,132,0,0.362209181,0.3622091711,0.000000009943252999
NXQDBZGWYSEGFL-UHFFFAOYSA-N,-3.236,434.301,12,1,0,132,0,0.362209181,0.3622091711,0.000000009943252999
